id,book_id,author,title,average_rating,ratings_count,primary_genre,secondary_genre,tertiary_genre
4723,27398,Jonathan Harr,The Lost Painting,3.71,18944,Nonfiction,Art,History
4724,16099189,Chris Bohjalian,The Light in the Ruins,3.65,20519,Historical,Historical Fiction,Fiction
4725,13642929,Sonia Sotomayor,My Beloved World,4.03,17742,Nonfiction,Autobiography,Memoir
4726,226004,Vernor Vinge,"A Deepness in the Sky (Zones of Thought, #2)",4.32,21876,Science Fiction,Fiction,Space
4727,18288,Immanuel Kant,Critique of Pure Reason,3.92,19521,Philosophy,Nonfiction,Classics
4728,16298,Agatha Christie,"A Murder Is Announced (Miss Marple, #5)",3.96,25811,Mystery,Fiction,Mystery
4729,926908,Rien Poortvliet,Gnomes,4.01,22584,Fantasy,Art,Fiction
4730,153193,MaryJanice Davidson,"Undead and Unemployed (Undead, #2)",3.93,29168,Paranormal,Vampires,Fantasy
4731,1305,Steven Pressfield,Gates of Fire: An Epic Novel of the Battle of Thermopylae,4.4,17952,Historical,Historical Fiction,Fiction
4732,137098,Hester Browne,"The Little Lady Agency (The Little Lady Agency, #1)",3.74,22562,Womens Fiction,Chick Lit,Romance
4733,385228,John Stuart Mill,On Liberty,3.93,19604,Philosophy,Politics,Nonfiction
4734,22934446,Alan Cumming,Not My Father's Son,4,11436,Nonfiction,Autobiography,Memoir
4735,468070,Nigella Lawson,"Nigella Express: Good Food, Fast",3.96,20034,Food and Drink,Cookbooks,Food and Drink
4736,22914448,D.M. Pulley,The Dead Key,3.79,18773,Mystery,Fiction,Thriller
4737,7863423,Jill Shalvis,"Simply Irresistible (Lucky Harbor, #1)",3.92,27319,Romance,Romance,Contemporary Romance
4738,16247792,Sylvain Reynard,"Gabriel's Redemption (Gabriel's Inferno, #3)",4.23,28331,Romance,Romance,Contemporary Romance
4739,5989573,Bryan Lee O'Malley,"Scott Pilgrim, Volume 5: Scott Pilgrim Vs. the Universe",4.33,24936,Sequential Art,Graphic Novels,Sequential Art
4740,213233,Atul Gawande,Better: A Surgeon's Notes on Performance,4.19,17109,Nonfiction,Health,Medicine
4741,15748335,Cherrie Lynn,"Leave Me Breathless (Ross Siblings, #3)",4.26,31188,Romance,Romance,Contemporary Romance
4742,19095025,Kylie Scott,"Play (Stage Dive, #2)",4.33,22231,Fiction,Mystery,Thriller
4743,6441654,Rebecca Housel,"Twilight and Philosophy: Vampires, Vegetarians, and the Pursuit of Immortality",4.39,18027,Philosophy,Nonfiction,Paranormal
4744,49176,Eric Berne,Games People Play,3.81,17035,Psychology,Nonfiction,Self Help
4745,18966322,Brandon Sanderson,"Mitosis (The Reckoners, #1.5)",3.87,17250,Fantasy,Young Adult,Science Fiction
4746,7186,Alexandre Dumas fils,La Dame aux Camélias,3.97,13562,Classics,Fiction,Romance
4747,11942639,Rachel Hauck,The Wedding Dress,3.83,16310,Romance,Christian Fiction,Fiction
4748,206309,Stephen C. Lundin,Fish: A Proven Way to Boost Morale and Improve Results,3.92,19405,Business,Nonfiction,Leadership
4749,49250,Stephen E. Ambrose,"D-Day, June 6, 1944: The Battle for the Normandy Beaches",4.25,17875,History,Nonfiction,War
4750,7981456,Linda Sue Park,A Long Walk to Water: Based on a True Story,4.23,21593,Historical,Historical Fiction,Young Adult
4751,8811139,Michael  Grant,"Light (Gone, #6)",4.4,23730,Historical,Historical Fiction,Fiction
4752,28477789,Vi Keeland,Stuck-Up Suit,4.14,22609,Romance,Contemporary,Romance
4753,189147,Philip José Farmer,"To Your Scattered Bodies Go (Riverworld, #1)",3.94,22741,Science Fiction,Fiction,Fantasy
4754,114132,Nora Roberts,Midnight Bayou,3.96,25476,Romance,Fiction,Mystery
4755,12967,Mark Helprin,Winter's Tale,3.5,19932,Fiction,Fantasy,Historical
4756,106646,Sidney Sheldon,The Doomsday Conspiracy,3.59,17093,Fiction,Thriller,Mystery
4757,201175,J.D. Robb,"Rapture in Death (In Death, #4)",4.26,26184,Mystery,Romance,Mystery
4758,161744,Thomas Paine,Common Sense,3.97,16864,History,Nonfiction,Classics
4759,54529,Adeline Yen Mah,Falling Leaves: The Memoir of an Unwanted Chinese Daughter,3.88,19598,Nonfiction,Autobiography,Memoir
4761,13416236,C.C. Hunter,"Whispers at Moonrise (Shadow Falls, #4)",4.38,28430,Fantasy,Young Adult,Fantasy
4762,7148931,Timothy Ferriss,"The 4-Hour Body: An Uncommon Guide to Rapid Fat-Loss, Incredible Sex, and Becoming Superhuman",3.76,15007,Health,Nonfiction,Self Help
4763,58314,Michel Houellebecq,The Elementary Particles,3.78,13577,Fiction,Cultural,France
4764,17314410,Georgia Cates,"Beauty from Surrender (Beauty, #2)",4.13,31623,Romance,Romance,Contemporary Romance
4765,224410,Roy Thomas,Dracula (Marvel Illustrated),3.93,14660,Classics,Horror,Fiction
4766,207266,Dav Pilkey,"The Adventures of Captain Underpants (Captain Underpants, #1)",3.84,22535,Childrens,Humor,Fiction
4767,13435889,Paul Tough,"How Children Succeed: Grit, Curiosity, and the Hidden Power of Character",3.91,16402,Education,Nonfiction,Parenting
4768,149049,Arthur C. Clarke,The Fountains of Paradise,3.96,20012,Science Fiction,Fiction,Hugo Awards
4769,98920,Elif Shafak,The Bastard of Istanbul,3.79,14215,Fiction,Historical,Historical Fiction
4770,17237214,David Levithan,Two Boys Kissing,4.11,24587,Young Adult,LGBT,Romance
4771,5171894,James Rollins,"The Doomsday Key (Sigma Force, #6)",4.16,19510,Thriller,Fiction,Adventure
4772,21726,Scott B. Smith,The Ruins,3.5,21613,Fantasy,Young Adult,Adventure
4773,336245,Erin Hunter,"A Dangerous Path (Warriors, #5)",4.42,26126,Fantasy,Animals,Fiction
4774,543339,Michael Blake,"Dances with Wolves (Dances with Wolves, #1)",4.19,19133,Historical,Historical Fiction,Fiction
4775,153779,Tamora Pierce,"Bloodhound (Beka Cooper, #2)",4.26,29414,Fantasy,Young Adult,Fiction
4776,6122735,Brent Weeks,"The Night Angel Trilogy (Night Angel, #1-3)",4.42,17523,Fantasy,Fiction,Fantasy
4777,426025,William Faulkner,A Rose for Emily and Other Stories,4.06,22629,Classics,Short Stories,Fiction
4778,5883777,Anonymous,The Holy Bible: English Standard Version,4.66,17863,Christian,Religion,Nonfiction
4779,321545,Ellis Peters,"A Morbid Taste for Bones (Chronicles of Brother Cadfael, #1)",3.99,23590,Mystery,Historical,Historical Fiction
4780,233389,Giorgio Vasari,The Lives of the Artists,3.78,18288,History,Biography,Nonfiction
4781,84139,Sherrilyn Kenyon,"Unleash the Night (Dark Hunter, #8; Were-Hunter, #2)",4.34,32491,Romance,Paranormal Romance,Fantasy
4782,4935682,Angie Sage,"Syren (Septimus Heap, #5)",4.1,25245,Fantasy,Young Adult,Fantasy
4783,17274667,Dmitry Glukhovsky,"Metro 2033 (METRO, #1)",3.98,15858,Science Fiction,Fiction,Horror
4784,5396496,Christos Tsiolkas,The Slap,3.16,18037,Fiction,Cultural,Australia
4785,207781,Robert Henri,"The Art Spirit: Notes, Articles, Fragments of Letters and Talks to Students, Bearing on the Concept and Technique of Picture Making, the Study of Art (Icon Editions)",3.87,16333,Art,Nonfiction,Philosophy
4786,17171909,Marcus Sakey,"Brilliance (Brilliance Saga, #1)",3.95,11235,Thriller,Fiction,Mystery
4787,26583370,Camille Pagán,Life and Other Near-Death Experiences,3.82,19073,Fiction,Womens Fiction,Chick Lit
4788,9799,Jonathan Lethem,The Fortress of Solitude,3.87,15100,Fiction,Novels,New York
4789,379316,Dean Koontz,The Darkest Evening of the Year,3.71,21297,Horror,Fiction,Thriller
4790,18077769,Jeff VanderMeer,"Authority (Southern Reach, #2)",3.55,18430,Science Fiction,Fiction,Horror
4791,277190,Holly Black,"The Wrath of Mulgarath (The Spiderwick Chronicles, #5)",3.92,28129,Fantasy,Childrens,Childrens
4792,11101772,Caroline Preston,The Scrapbook of Frankie Pratt,3.72,20508,Historical,Historical Fiction,Fiction
4793,251762,Myla Goldberg,Bee Season,3.55,21160,Fiction,Literature,Jewish
4794,182012,Karin Slaughter,"Indelible (Grant County, #4)",4.19,20930,Mystery,Thriller,Mystery
4795,236208,Dean Koontz,Night Chills,3.86,20424,Horror,Fiction,Thriller
4796,29254,Ram Dass,Be Here Now,4.27,18275,Spirituality,Philosophy,Nonfiction
4797,6530,Patricia Cornwell,"Trace (Kay Scarpetta, #13)",3.76,23287,Mystery,Fiction,Mystery
4798,1279686,Conn Iggulden,"Genghis: Birth of an Empire (Conqueror, #1)",4.34,16498,Historical,Historical Fiction,Fiction
4799,291354,David Eddings,"The Ruby Knight (The Elenium, #2)",3.96,24586,Fantasy,Fiction,Fantasy
4800,32638,Clive Barker,The Thief of Always,4.18,19799,Fantasy,Horror,Fiction
4801,715791,Lara Adrian,"Kiss of Crimson (Midnight Breed, #2)",4.17,31897,Romance,Paranormal Romance,Fantasy
4802,2653622,Tess Gerritsen,"The Keepsake (Rizzoli & Isles, #7)",4.09,21829,Mystery,Thriller,Mystery
4803,17660462,Brad Stone,The Everything Store: Jeff Bezos and the Age of Amazon,4.06,20539,Business,Biography,Nonfiction
4804,25564446,Brittainy C. Cherry,"The Air He Breathes (Elements, #1)",4.2,22217,Romance,Contemporary,New Adult
4805,3585344,Kresley Cole,Kiss of a Demon King (Immortals After Dark #7),4.35,31111,Romance,Paranormal Romance,Fantasy
4806,478951,Steven Erikson,"The Bonehunters (Malazan Book of the Fallen, #6)",4.42,20359,Fantasy,Fantasy,Epic Fantasy
4807,16119079,Heidi McLaughlin,"Forever My Girl (The Beaumont Series, #1)",4.04,32853,Romance,New Adult,Contemporary
4808,22341276,Charlie N. Holmberg,"The Glass Magician (The Paper Magician Trilogy, #2)",3.87,13650,Fantasy,Young Adult,Fantasy
4809,10098912,Ashwin Sanghi,Chanakya's Chant,3.68,15474,Fiction,Historical,Historical Fiction
4810,12467,Norman Mailer,The Naked and the Dead,3.94,18912,Fiction,Classics,War
4811,35100,James M. McPherson,Battle Cry of Freedom,4.32,19132,History,Nonfiction,Military History
4812,646056,Michael Teitelbaum,The Little Mermaid,4.36,21994,Classics,Fantasy,Childrens
4813,86424,James Patterson,Lifeguard,3.76,20053,Fiction,Mystery,Thriller
4814,7783920,Rob Buyea,Because of Mr. Terupt,4.34,20632,Realistic Fiction,Childrens,Middle Grade
4815,37739,Judy Blume,Blubber,3.78,25402,Young Adult,Fiction,Childrens
4816,7954556,Jeaniene Frost,"One Grave at a Time (Night Huntress, #6)",4.25,34506,Paranormal,Vampires,Fantasy
4817,9897164,Jennifer L. Armentrout,"Apollyon (Covenant, #4)",4.4,31942,Fantasy,Young Adult,Fantasy
4818,6202661,Lindsey Kelk,"I Heart New York (I Heart, #1)",3.84,19491,Womens Fiction,Chick Lit,Romance
4819,2213324,Meg Cabot,"Airhead (Airhead, #1)",3.77,32457,Young Adult,Romance,Womens Fiction
4820,25190,A.N. Roquelaure,"Beauty's Release (Sleeping Beauty, #3)",3.71,22424,Adult Fiction,Erotica,Fiction
4821,3389671,Beth Fantaskey,"Jessica's Guide to Dating on the Dark Side (Jessica, #1)",3.85,32763,Young Adult,Paranormal,Vampires
4822,26596,E.E. Cummings,"Complete Poems, 1904-1962",4.35,18662,Poetry,Classics,Literature
4823,1635,Larry Bossidy,Execution: The Discipline of Getting Things Done,3.83,18065,Business,Leadership,Nonfiction
4824,25189315,Caitlin Doughty,Smoke Gets in Your Eyes: And Other Lessons from the Crematory,4.04,10979,Nonfiction,Autobiography,Memoir
4825,7096123,Daniel Silva,"The Rembrandt Affair (Gabriel Allon, #10)",4.26,18957,Fiction,Thriller,Mystery
4826,15730101,H.P. Lovecraft,The Call of Cthulhu,4.05,17199,Horror,Classics,Fiction
4827,373915,Joe Hill,20th Century Ghosts,3.95,21987,Horror,Short Stories,Fiction
4828,6819,David Mitchell,Ghostwritten,4.06,17900,Fiction,Fantasy,Contemporary
4829,21219083,Simon Wood,The One That Got Away,3.77,17367,Thriller,Mystery,Fiction
4830,8709528,Richelle Mead,"The Ruby Circle (Bloodlines, #6)",4.22,29260,Young Adult,Fantasy,Paranormal
4831,5983694,Grace Lin,Where the Mountain Meets the Moon,4.24,24371,Fantasy,Childrens,Middle Grade
4832,125190,Arthur Ransome,"Swallows and Amazons (Swallows and Amazons, #1)",3.98,21716,Classics,Fiction,Childrens
4833,9442157,Olivia Cunning,"Rock Hard (Sinners on Tour, #2)",4.11,35676,Romance,Adult Fiction,Erotica
4834,20525628,Caitlin Moran,How to Build a Girl,3.69,16981,Fiction,Feminism,Young Adult
4835,1407874,Andrea Hirata,"Sang Pemimpi (Tetralogi Laskar Pelangi, #2)",4.09,12998,Novels,Fiction,Asian Literature
4836,28116,A.J. Jacobs,The Know-It-All: One Man's Humble Quest to Become the Smartest Person in the World,3.77,22226,Nonfiction,Humor,Autobiography
4837,15811495,Lisa Gardner,"Touch & Go (Tessa Leoni, #2)",4.05,19016,Fantasy,Romance,Fantasy
4838,126807,Chris Bohjalian,The Double Bind,3.62,22067,Fiction,Mystery,Contemporary
4839,9751378,Mary Kay Andrews,Summer Rental,3.78,20723,Womens Fiction,Chick Lit,Fiction
4840,23553419,S.K. Tremayne,The Ice Twins,3.68,16718,Thriller,Mystery,Fiction
4841,17899696,J.A. Redmerski,"The Edge of Always (The Edge of Never, #2)",4.02,17532,Romance,New Adult,Contemporary
4842,2873,Tracy Chevalier,The Virgin Blue,3.65,23484,Historical,Historical Fiction,Fiction
4843,15797397,Michael Moss,Salt Sugar Fat: How the Food Giants Hooked Us,3.98,18542,Nonfiction,Food and Drink,Food
4844,225038,Edward Eager,"Half Magic (Tales of Magic, #1)",3.94,28580,Fantasy,Childrens,Fiction
4845,7090785,Steve Hockensmith,"Dawn of the Dreadfuls (Pride and Prejudice and Zombies, #0.5)",3.47,20207,Horror,Horror,Zombies
4846,7180727,Lisa Gardner,"Live to Tell (Detective D.D. Warren, #4)",4.18,21984,Mystery,Thriller,Fiction
4847,825081,Kevin Henkes,Lilly's Purple Plastic Purse,4.2,24247,Childrens,Picture Books,Childrens
4848,368916,Helene Hanff,"84, Charing Cross Road",4.19,26899,Nonfiction,Writing,Books About Books
4849,5153799,J.R. Ward,"Father Mine (Black Dagger Brotherhood, #6.5)",4.51,32178,Fantasy,Paranormal,Romance
4850,14572,Thich Nhat Hanh,Peace Is Every Step: The Path of Mindfulness in Everyday Life,4.34,19152,Nonfiction,Spirituality,Religion
4851,6686671,Kyousuke Motomi,"Electric Daisy, Vol. 1 (Dengeki Daisy, #1)",4.3,20880,Sequential Art,Manga,Romance
4852,29868610,Anna Kendrick,Scrappy Little Nobody,3.91,28719,Nonfiction,Autobiography,Memoir
4853,24429934,Robert Masello,The Einstein Prophecy,3.58,19019,Fiction,Historical,Historical Fiction
4854,7307795,Kate Atkinson,"Started Early, Took My Dog (Jackson Brodie, #4)",3.89,21662,Mystery,Fiction,Mystery
4855,107032,Jim Starlin,Batman: A Death in the Family,4.05,19765,Sequential Art,Comics,Sequential Art
4856,16085517,Colum McCann,TransAtlantic,3.81,18065,Fiction,Historical,Historical Fiction
4857,6871616,Jeaniene Frost,"Eternal Kiss of Darkness (Night Huntress World, #2)",4.21,31967,Paranormal,Vampires,Romance
4858,129117,Lisa Lutz,"The Spellman Files (The Spellmans, #1)",3.88,23788,Mystery,Fiction,Humor
4859,32626,Clive Barker,Books of Blood: Volumes One to Three (Books of Blood #1-3),4.16,20228,Horror,Short Stories,Fiction
4860,294046,James Rollins,"The Judas Strain (Sigma Force, #4)",4.15,20976,Thriller,Fiction,Adventure
4861,33333,Donald Miller,Searching for God Knows What,3.92,19383,Christian,Nonfiction,Religion
4862,30122,Shel Silverstein,The Missing Piece,4.27,21207,Poetry,Childrens,Childrens
4863,56842,Robert   Harris,Fatherland,3.96,18917,Fiction,Historical,Historical Fiction
4864,8488830,Daniel Suarez,"Freedom™ (Daemon, #2)",4.27,12456,Science Fiction,Fiction,Thriller
4865,92508,Thornton Wilder,The Bridge of San Luis Rey,3.8,22003,Fiction,Classics,Historical
4866,1772910,Fyodor Dostoyevsky,White Nights,4.05,13405,Classics,Fiction,Cultural
4867,5215879,Laurell K. Hamilton,"Skin Trade (Anita Blake, Vampire Hunter #17)",3.9,29261,Fantasy,Urban Fantasy,Fantasy
4868,481749,James E. Talmage,Jesus the Christ,4.63,17179,Religion,Christianity,Lds
4869,1693617,Don Ferguson,Disney's the Lion King,4.49,19553,Childrens,Childrens,Picture Books
4870,31168,Charlotte Brontë,Shirley,3.71,22562,Classics,Fiction,Romance
4871,114129,Nora Roberts,"Born in Ice (Born In Trilogy, #2)",4.13,26219,Romance,Romance,Contemporary Romance
4872,9569,Tom Robbins,Villa Incognito,3.65,14206,Fiction,Humor,Literature
4873,22237161,Paul Beatty,The Sellout,3.8,21733,Fiction,Humor,Race
4874,21325,Bill Willingham,"Fables, Vol. 4: March of the Wooden Soldiers",4.29,23624,Sequential Art,Graphic Novels,Sequential Art
4875,28077464,Lee Child,Night School,3.96,11181,Thriller,Fiction,Mystery
4876,9578677,Tess Gerritsen,"The Silent Girl (Rizzoli & Isles, #9)",4.13,21444,Mystery,Mystery,Crime
4877,11301,Dr. Seuss,Horton Hatches the Egg,4.14,29676,Childrens,Childrens,Picture Books
4878,17733861,Bella Forrest,"A Shade of Blood (A Shade of Vampire, #2)",4.01,24757,Paranormal,Vampires,Fantasy
4879,15827066,Jenna Miscavige Hill,Beyond Belief: My Secret Life Inside Scientology and My Harrowing Escape,3.72,12643,Nonfiction,Autobiography,Memoir
4880,73945,Plato,Apology,4.15,18261,Philosophy,Classics,Nonfiction
4881,102953,Garth Ennis,"Preacher, Volume 3: Proud Americans",4.27,19451,Sequential Art,Comics,Sequential Art
4882,12880428,Anne Rice,"The Wolf Gift (The Wolf Gift Chronicles, #1)",3.52,19008,Fantasy,Horror,Fiction
4883,867650,Diane Muldrow,The Little Red Hen (Little Golden Book),4.2,22932,Childrens,Childrens,Picture Books
4884,10875239,Sandra Brown,Lethal,4.04,20353,Nonfiction,Biography,War
4885,3974,Dan Simmons,The Terror,4,21225,Horror,Historical,Historical Fiction
4886,773606,Ludwig Bemelmans,Madeline's Rescue,4.24,24495,Childrens,Picture Books,Childrens
4887,6694937,John Heilemann,"Game Change: Obama and the Clintons, McCain and Palin, and the Race of a Lifetime",4.1,16800,Politics,Nonfiction,History
4888,659622,V.C. Andrews,"Garden of Shadows (Dollanganger, #5)",3.88,23139,Fiction,Horror,Young Adult
4889,10599805,Kim Harrison,"A Perfect Blood (The Hollows, #10)",4.38,26455,Fantasy,Urban Fantasy,Fantasy
4890,124524,Joni Eareckson Tada,Joni: An Unforgettable Story,4.23,20191,Biography,Nonfiction,Christian
4891,93768,Margaret Weis,"War of the Twins (Dragonlance: Legends, #2)",4.11,21559,Fantasy,Dungeons and Dragons,Dragonlance
4892,7856305,James Patterson,"Cross Fire (Alex Cross, #17)",4.04,20407,Mystery,Fiction,Thriller
4893,148821,Ross King,Brunelleschi's Dome: How a Renaissance Genius Reinvented Architecture,3.84,17931,History,Nonfiction,Art
4894,582533,Shakti Gawain,Creative Visualization: Use the Power of Your Imagination to Create What You Want in Your Life,4.13,17811,Self Help,Spirituality,Nonfiction
4895,40329,Janet Evanovich,"Metro Girl (Alex Barnaby, #1)",3.6,27115,Mystery,Romance,Fiction
4896,25454883,Colleen Hoover,"Never Never: Part Three (Never Never, #3)",3.48,26749,Romance,Young Adult,Contemporary
4897,9565045,Darynda Jones,"Second Grave on the Left (Charley Davidson, #2)",4.29,30926,Fantasy,Urban Fantasy,Fantasy
4898,33609,Anya Seton,Katherine,4.18,22577,Young Adult,Contemporary,Fiction
4899,828387,Marina Lewycka,A Short History of Tractors in Ukrainian,3.37,18204,Fiction,Contemporary,Humor
4900,22693182,Kimberly McCreight,Where They Found Her,3.83,19429,Mystery,Fiction,Thriller
4901,125925,Kelley Armstrong,"Industrial Magic (Women of the Otherworld, #4)",4.12,27521,Fantasy,Urban Fantasy,Fantasy
4902,74256,René Goscinny,"Le Petit Nicolas (Le petit Nicolas, #1)",4.13,24796,Cultural,France,Fiction
4903,25843439,A.G. Riddle,"The Atlantis Plague (The Origin Mystery, #2)",3.88,7905,Science Fiction,Fiction,Thriller
4904,42512,Harold G. Moore,We Were Soldiers Once... and Young: Ia Drang - The Battle that Changed the War in Vietnam,4.29,18688,History,Nonfiction,War
4905,92367,Ken Follett,Whiteout,3.54,18791,Sequential Art,Manga,Sequential Art
4906,568236,Barbara W. Tuchman,A Distant Mirror:  The Calamitous 14th Century,4.11,21776,History,Nonfiction,Historical
4907,28899,Mike Lupica,Heat,3.97,16579,Food and Drink,Cookbooks,Food and Drink
4908,900,Neil Strauss,The Game: Penetrating the Secret Society of Pickup Artists,3.73,16698,Nonfiction,Psychology,Self Help
4909,64864,Sue Grafton,"N is for Noose (Kinsey Millhone, #14)",3.97,24658,Mystery,Fiction,Mystery
4910,9571478,Julia Quinn,Just Like Heaven (Smythe-Smith Quartet #1),3.93,14300,Romance,Historical Romance,Romance
4912,11720382,Lisa Gardner,"Catch Me (Detective D.D. Warren, #6)",4.17,21486,Mystery,Thriller,Fiction
4913,233044,Debbie Macomber,"The Shop on Blossom Street (Blossom Street, #1)",4.04,22861,Romance,Fiction,Womens Fiction
4914,239102,R.A. Salvatore,"Starless Night (Forgotten Realms: Legacy of the Drow, #2; Legend of Drizzt, #8)",4.12,18305,Fantasy,Dungeons and Dragons,Forgotten Realms
